address,quantity,collection,expiration_timestamp
0x0287a3095793fa21fbcdbeae66bcfe8fcf70d0d886f17dbd9b7390fe975854b8,"519,506.325787473832209352 STRK",alf,1733656851
0x06ef8f59437f069bce2661a6d51ac0c84493f50a474d1408e8ba59cc6f158469,"503,490.842771903136454803 STRK",alf,1733656851
0x06f1f499ce00b8576280d10f73b4211ce04bcf7f751e83e2c83e30076fad1917,"482,454.3726 STRK",alf,1733656851
0x0435e4767c39eb24ec34a7d98c07a521da0f06a9ff0e21d3c1e886677e28f88d,"467,812.557233966977429553 STRK",alf,1733656851
0x06d22bdc66bbf9786b37d30e3022b1a3ba7aa3b693a1d0a6ffd9c9fc78b55631,"460,000 STRK",alf,1733656851
0x04d4bce51c1e8749b20e9f840b1a89af610a052b28a58027f13125b0b28c14c5,"436,626.13038059686839739 STRK",alf,1733656851
0x000000000000000000000000825d18e06206489a63c965fc833a36929b86e454,"428,899.3147455 STRK",alf,1733656851
0x040b0060a849f50c27648a31dfdb7816bf9bdc9d4bd03cdd774ad965e02c82aa,"428,536.54927687622384336 STRK",alf,1733656851
0x024a04affca398e716144f33ec3ccaf7653eda92f4cf7ba8d4e34ed3db99cd71,"424,568.743021362356262785 STRK",alf,1733656851
0x004b05ebfa2705a822a2926c2f0fd42a1c8ac81e5eeeac59102928d5d63435df,"421,686.248197572958196851 STRK",alf,1733656851
0x07706389863cad07630f884f0decbe725e13d62b369f93687d99e58589abe990,"419,572 STRK",alf,1733656851
0x00021f28610ed9e66838bb9f5ead673038988bfaaa8d9d8b3453a13400ff14c1,"405,525.31573408529048934 STRK",alf,1733656851
0x03fd14213a96e9d90563ebe1b224f357c6481a755ee6f046c8ce9acd9b8654a7,"404,105.888465302019488306 STRK",alf,1733656851
0x05c86bad2f55d0b3af0d79bc3407a9d0ada7449b64c69b0ff52a6631eb9d152e,"400,000.938860028140586362 STRK",alf,1733656851
0x071f69acef80e4e8551586ede7c508a7d0e3215c844473f51546949d325c6eaa,"398,519.842943022766359357 STRK",alf,1733656851
0x020c74908fd4f2b5a9dc8dc5b32abff051b06b40642364f39e3b95fbedc1b1e1,"394,647.804029 STRK",alf,1733656851
0x062f0bea7b57166ed07b8d0fbe3752d6c285e296007fcc7eafc64b132d229e53,"388,911.419501 STRK",alf,1733656851
0x04762607f469a774fc9d230eb5ac6cbedce1da20ae61206a1a79e37b5c19cd93,"358,331.986611458052179389 STRK",alf,1733656851
0x075835eae3c3c1f45d6f764cd0888ad2fb1b27308bfe69951c846095089b6299,"357,106.340925836994196288 STRK",alf,1733656851
0x0123b911db94d6dbeeed051ff3605ba463dfafa78ae10c0e56989f3eda8255cf,"356,627.87 STRK",alf,1733656851
0x058da289769214cf92a7ad797fdeec9a95c97d22cdce808bb8148b44d49e2c09,"350,094.087838276193689075 STRK",alf,1733656851
0x06170a97e975ad6045d38a06a3a56b5f7a9b61a75d27c0c56eb1f7368a5ffde4,"347,205 STRK",alf,1733656851
0x07514ee6fa12f300ce293c60d60ecce0704314defdb137301dae78a7e5abbdd7,"346,207.913068480218273941 STRK",alf,1733656851
0x076c4b7bb1ce744e4aae2278724adedd4906ab89998623fe1715877ecb583bde,"345,490.668480394082455078 STRK",alf,1733656851
0x005a0c5b0a7330828d7e9fc1c8f28ef8ac1a1251c3cf90c771f3fb8b3d49caa7,"343,396.7565015 STRK",alf,1733656851
0x02c6dfc7d02ad03a037bad041f66d23133097e86f6f13b6fd68de1627fb6fee7,"342,389.012589087083726678 STRK",alf,1733656851
0x01a04d15301a3640c38b4745eefd6119baca27ffa0d9f10f3f687196de8df91e,"341,885.911304502627667614 STRK",alf,1733656851
0x0702313a75c1a600ab17a04ca00482612ee38f4481bf1cca0f2773dbf51aeb97,"340,535.002914767884658769 STRK",alf,1733656851
0x05b59587feb2000680ea3e0851bda8f63abdcd0c2da1889b792eefc1fddf0e17,"336,000 STRK",alf,1733656851
0x021272926127d9c602918c47f91df52c0820426a73a6c831760deae0818ef04e,"335,686.123357807047363262 STRK",alf,1733656851
0x0513d3276bc755e9dd1473484a100c50f20ea295f7c2ade8d3034c200e7407e8,"333,302.67 STRK",alf,1733656851
0x067e59e1dee72b40406619acbbde5c7877d678ec55071c436e06b0f0d882fbe4,"332,493.615919928764487858 STRK",alf,1733656851
0x008491fe27c5b9ebe8c400fbd3328cc51e71db62d22b10acce0b4258521e26cf,"315,460.322826381563959328 STRK",alf,1733656851
0x0187bfd44ff9c0860c9227b8a77aed67b2b5bde12f7f02dc4adb5740c2c11d5d,"312,692.439173321028499843 STRK",alf,1733656851
0x0081781c754633d40d1652a81f43c5eb9625f12b9facb422f02eb02460a49e87,"300,000.867491951389511951 STRK",alf,1733656851
0x00dcfda8ecea6539e67649878efecf8de01106a10242b6b58f4ec8e0709796f2,"291,666.619868642961939371 STRK",alf,1733656851
0x033180a861dca5d6cc2cf4816f08a666891e38722859e3fd12eb91296a1a157a,"276,171.034130319935111489 STRK",alf,1733656851
0x0762472ac60bbfa982fcb0f4d87866af15718287f6c6e77277b742dbe67a030d,"265,287.202305507604757367 STRK",alf,1733656851
0x06e18dd81378fd5240704204bccc546f6dfad3d08c4a3a44347bd274659ff328,"261,800 STRK",alf,1733656851
0x00cabd35b8f78b4e2b7b28d74bab852eb4f38db23ad627936f0e61a81ba226ac,"244,414.351157079922334262 STRK",alf,1733656851
0x03807f70007b790215f9daf5f1ae8e872c3667546745cc20ebefb5311c2d1fdb,"238,477.949938238622895292 STRK",alf,1733656851
0x0130d63aa56e3ca7377cb090415debce3dac2e39665fb3f5016e30c0e0025e59,"228,982.901954850951968364 STRK",alf,1733656851
0x05e6abf99a0f20d8f7772272a3ac9d12f129b04a0aee27aab567cc5ca4d39dac,"226,746.913499570021072872 STRK",alf,1733656851
0x03b4cd0d29b6d8f157e430d7bb8a46e0113642f1704ae8e9489dce676c691a37,"226,270.89565357307511652 STRK",alf,1733656851
0x07d93d0058470954a22a493c9d305e05d12d4d24903f7215de6bb630402b8494,"215,705.516849249046215588 STRK",alf,1733656851
0x056bdbb6dee0474cb49c88558d1c7964d4b40527a511c5161aeba948992eb132,"215,054.389818662548358967 STRK",alf,1733656851
0x049c09fa3f5d42ca97217e6f4bdf0d581db3dc162f8161070e1d1511f3be610e,"215,039.996706977285324113 STRK",alf,1733656851
0x06e26b84ea20033965dd5886291ea1ba7d37db4bc5624d11cf6d4cbd4b9acf3b,"212,621.408624829926304642 STRK",alf,1733656851
0x01b5ef505191187d07c38d891aa207a574cc50ed0274a5e8cf707eb59eac5f34,"210,454.819737 STRK",alf,1733656851
0x010cfbb80c7f0ac5eff22be78b181845039b01f86bedd1c6e2e5a2db4532e5e6,"209,066.153242792287512324 STRK",alf,1733656851
0x068400056dccee818caa7e8a2c305f9a60d255145bac22d6c5c9bf9e2e046b71,"206,009.665365034865746321 STRK",alf,1733656851
0x058b62c5aaa9dc8fd03c7c2caa6eed2bf8ba9670990f97afe1d66c3f06aeb21f,"205,644.875993883978875682 STRK",alf,1733656851
0x07c3f2a1de1a33db2f8cb3c2bb58631b23beb6115d2f6818dff087dd50193f00,"204,985.158147786447673037 STRK",alf,1733656851
0x066bb4bd6593fc94c810623c94daf822d11068e1344391065fdeda2d4924ad68,"203,704.99928636 STRK",alf,1733656851
0x0038925b0bcf4dce081042ca26a96300d9e181b910328db54a6c89e5451503f5,"202,990.880209917439095092 STRK",alf,1733656851
0x06d0d6359ec3ad2d6ab1ebe6d6daf39f7c80a2381b005cf0b069ccc2fc8ce3aa,"200,617.275831598256231912 STRK",alf,1733656851
0x02d8a41b6df2e1d8b1778d501d4a81ad11116051dd82b0e3a2b3c1767fc33c9c,"200,004.970868626925852952 STRK",alf,1733656851
0x057278d8ef783a61d884b6fd242fd9f5213a69a32241cb5e4d12e3a052a6a182,"197,000.95271025003390379 STRK",alf,1733656851
0x01c934f37b1f5c2999899db9fa9540392965faf8b3eba5eb18e4ad92a277c6ec,"191,947.484876252443032701 STRK",alf,1733656851
0x0476767b4b3818ecfc51e629672d84f6f92e67101bacb7287f687feeb5a75af8,"191,612.6480364 STRK",alf,1733656851
0x03490ed384db5c6bf94907cf120dd94d92b90dbfd6d55d39d4c88171f1ff3361,"190,890.80552879877976206 STRK",alf,1733656851
0x03d3247338cce0715c80dc478af7ba450ad71c08661cfb09efe5bb6bc47c9f7c,"187,651.679461861936314651 STRK",alf,1733656851
0x05d66dce2518984c83315a1e6896a14cbaea6ae606f174463df0bfff1dda81ae,"186,495.66266972 STRK",alf,1733656851
0x041d38776b8a788a6c4da2df3feefc4b443e62af26c3329911eefa10c3dd7ad4,"185,513.830650162717437841 STRK",alf,1733656851
0x00d0c933881d0670c6b14ec7754c0d54a1b60be8e3fe13f77688d9ec66b44799,"184,749.890274231702103305 STRK",alf,1733656851
0x0398766255f005a3da853c8e1afc8912cf0501b0e8ade2b7546cf202ad9d8272,"184,476.7638869 STRK",alf,1733656851
0x05842dd01fab244d0d4ff79907ff37ca149ccdc2fe3cab140c827853793a3ad6,"183,568.529006323455130764 STRK",alf,1733656851
0x01a103074e6ea2f988b427c77e671207c20d6005d407a685eeee2e1f61028392,"183,131.919984653557795293 STRK",alf,1733656851
0x07a31e7a6fcbc1f8e855f3b4ac9f9e2b2b20fda2adffcc1fb59189fee5e8e0e6,"181,515.553814649375231092 STRK",alf,1733656851
0x07abc0d93bdf91c66588f272a797fd3e92524b12de266c74559a96c99ef7513d,"176,725.46157621 STRK",alf,1733656851
0x02f6eab80a93d02a2d767c45952c27ab3430d787b8e258f2fd7b2d53cb5f3b22,"175,000.099886155626382365 STRK",alf,1733656851
0x003c5fb7d51fda62c55011129c30549d1916c859bcbd9531160b651e540a7c03,"171,315.50044639592490609 STRK",alf,1733656851
0x07bb90fb8b1f230cc91aae960893334a378f69d7e8c15fed6e06fea3da379a8e,"169,291.494697364621571792 STRK",alf,1733656851
0x02cc9d59f8b47fd41a51d44184723b3cdbc2ea80e4974b1a13aa661180a59a6e,"167,903.585204647979813609 STRK",alf,1733656851
0x064b9a9630d95ebfc65f0958d2f9d02f2cdd87657a7911aa65c11b60a10e79e2,"158,896.512373009350400711 STRK",alf,1733656851
0x06e551a589a67d35ea3b0636efb0f23891689b19ce592279ba6f57aaa7afc63f,"158,492.132499103012881056 STRK",alf,1733656851
0x0095094abf32940d6ed23787c6e44937be117c2b74fcdd16388a270d5e4d3961,"156,485 STRK",alf,1733656851
0x06ef961c04c4cfbe499efd683beb72c1f96a27881a5c31da59abe12bf77c95d5,"153,332.42146 STRK",alf,1733656851
0x0161a9bca8dcc5975a03b12f5f7bf9610e1541635eb40eb3a89baeedc168e636,"151,299.027079329353485443 STRK",alf,1733656851
0x03c8a8ea33b82de71ab77f521570fb7f8c9f0ce3f3835338f536b3f2af3021ed,"150,088.105251131638837369 STRK",alf,1733656851
0x0562bbb386bb3ef6ffb94878ec77c0779487f277dea89568f1cd7cdf958edde7,"150,005.816 STRK",alf,1733656851
0x07402b44f68dd1016728446a7bfa1f737ca2b15c5ec75a88d2845b3cd1c8402a,"149,999.994559573333709015 STRK",alf,1733656851
0x0529a2b97be753514190578849fedef6cc59a8591ba8fb0b30da4bd20c8fd521,"148,319.399376173247723871 STRK",alf,1733656851
0x0637dc0dc1558e480fff194de615da8a9856dff69c5c1c92b40df3d06afe6e5e,"145,523.98 STRK",alf,1733656851
0x02fb15741c24d9d12518e1de35e0fefdce989c5f4680adeea3d707215d4b0ed0,"145,201.641851856800933979 STRK",alf,1733656851
0x0234cbb9f4f867f5e6b71f70d20695a9a18ad34d203d87235a6305843f8b8788,"139,153.667473769130262686 STRK",alf,1733656851
0x07df7411bc2b8e8ab82ccc75fb0282c810c8a9abf7148693973fa71acae67b2a,"137,655.632994 STRK",alf,1733656851
0x0219227cf04979fed16cfd76ab34895ba3574ac468f7f65fbafc7b8bd0063d4d,"135,575.75433 STRK",alf,1733656851
0x053c396b3134fd79d72c225f9f7866f76db6c50583bfbe1632cf10543062817b,"131,823.566876772577050363 STRK",alf,1733656851
0x071a620e565cc4970ff9af58bc270d1893c1b7663b609a89d7064d4d47c2f4e0,"131,703.941 STRK",alf,1733656851
0x0197581adb17043230290e51b09fd66c98f141630b1f9a4fcd131c9d0aeb0a02,"131,517.86572161852531918 STRK",alf,1733656851
0x0623dd3e3c2fef8fb07875820b65d3bcd39abe04c33242b517d14392aa60ca5a,"129,934.13593044 STRK",alf,1733656851
0x05eeae78a2283fb458338f117cd4f9041a5e37a18e151e2e9beb353d514a9035,"129,325.31358775 STRK",alf,1733656851
0x00e407b91947d3f5b8175a3b354d59c2eba47070ae056f5b2bf3879cac010278,"127,857.783181068172795748 STRK",alf,1733656851
0x00bd7fd523d43f9ff8d1c084a7d11ad1f17326b57f449c4480b055dd2115d62f,"127,734.661338389060466979 STRK",alf,1733656851
0x0051efe5ca567af599b440a15af16fe05a2ef4a8ccf7befd887a688e8d93f0a9,"127,083.324130362453704888 STRK",alf,1733656851
0x028d709c875c0ceac3dce7065bec5328186dc89fe254527084d1689910954b0a,"126,588.953213351904106352 STRK",alf,1733656851
0x073cc79b07a02fe5dcd714903d62f9f3081e15aeb34e3725f44e495ecd88a5a1,"126,468.894314598429582096 STRK",alf,1733656851
0x049507e9a085884161c5d4820f28d665c5bdad32511df3a26cdf1aee86cc48ef,"125,959.985269455888652614 STRK",alf,1733656851
0x0630ae84bd308e3f76706a6c76f7d45206f58f265f0d939c3b4415e1c589a976,"123,619.24499078 STRK",alf,1733656851
0x064d3a8b946662dd458b39db20a52afd5676a80f3b7780a81b1b8a350cc8382d,"122,744.89 STRK",alf,1733656851
0x05eb02e164f78fd91b9be6a0b9b3aa02c936db485bd760730f65711533c70a26,"121,821.52561316376257569 STRK",alf,1733656851
0x04042b3f651f6d6ff03b929437adc30257333723970071b05cb0e2270c9dc385,"120,144.313330255457375768 STRK",alf,1733656851
0x03af25c45b70b48f5ff4c7f8078c118baf5f68d8b40d2c698cc3ee7dac3185ee,"120,000 STRK",alf,1733656851
0x0375cf2409c01ac6fe9a21049ab3963d4a30062ffe410273f8b4a79c0aaf2a1e,"118,704 STRK",alf,1733656851
0x00669add33326c200f295e00c1b1e2ae44e6836a697348f90729a62e43354138,"115,971.999413135030927735 STRK",alf,1733656851
0x0541c3c89e41e44543998e243672ba52078d9da95757d594aadd269bcb894905,"115,493.99983569552321713 STRK",alf,1733656851
0x0359cea3b41828cd1450be6f4a832e0bb7570acf4b2be36bd4baec04ff9ea0c8,"114,007.502697340417911533 STRK",alf,1733656851
0x0028d83bfe933070a2fcd20e63ec6d953b75fca9ff02d927c1d692b62de2de23,"112,718.88412408 STRK",alf,1733656851
0x031faecb2a468deac73898b0a34ac6fa81033f1929c52ac4138438cc9e1f8bbd,"112,392.638440719915261724 STRK",alf,1733656851
0x07f825c101f2c1097ce6c2533dca3552560cdc9613e196d9b73f10830040ad8c,"112,041.660130939721541603 STRK",alf,1733656851
0x05a16d92f8395169f8f4e82963e555822f45bb7a001a878ec4b2171069fce72e,"110,794.93 STRK",alf,1733656851
0x0219def0f89ef56349e703aac46001c5349cdc99cb78f9b0a73107de314c564b,"110,536.313158694833039986 STRK",alf,1733656851
0x039af13192df3f18b25ea0f3ef828550389dd3d319f8156cbb355842bd8defea,"110,123.827165499705429761 STRK",alf,1733656851
0x077239ae3c09eeb19e487e5ac8de6bd8f0e742ef61d405f56a490e0be3e08b84,"110,000 STRK",alf,1733656851
0x03bb7baa3221622ebe0636eb525289cabd7b6f86677bc3d920f0b21ceb9cfd52,"110,000 STRK",alf,1733656851
0x022054b184d11407a40e8b5a0321f8210562aac9aab9ec1e084ea227d519b91b,"109,998.963 STRK",alf,1733656851
0x00a1bacdd162e7a194788ca1fa0b1ae295581251db81c248824f6a2238e8a8f4,"109,656.415784177698191418 STRK",alf,1733656851
0x03efd816ae92b6cb27d11543801b50685baa2051ecdd3c0893a707fecf4c7f7d,"107,991.426411141711227865 STRK",alf,1733656851
0x060adb29bb4a026b682fd6162ba1a793db59b12437a8362acd5f533af8b77c9f,"107,293.494923324142226155 STRK",alf,1733656851
0x076def79cc9a3a375779c163ad12996f99fbeb4acd68d7041529159bde897160,"107,278.253297389476763828 STRK",alf,1733656851
0x023299fef8028b0d1b257f0086b8ef46f7a41102360caf349ee9c4f1ed311980,"106,853.136277556987422646 STRK",alf,1733656851
0x00f1f33769d82e5e9b2c423fa3ccc1f64d1a241363aca709c2f58bade3f96690,"102,997.656572560704612315 STRK",alf,1733656851
0x05e1ddf890052dd4ab342e29b71b98e6f53a09b520795487a0384d5d152a1e7e,"102,875.862956027979712842 STRK",alf,1733656851
0x02841a37aa0d42a8d540a1f40b6d7260191d6361ed68fda7744403c6332a7054,"102,449.754359728104017772 STRK",alf,1733656851
0x044a169bb3329022642cfc2391d3bbfe7229fb65e55dcc2cebb4a01e6bd7f786,"101,936.934163215556372668 STRK",alf,1733656851
0x033558815c224464b9deb32e82eb534e2095bc61e675d937b569c9ed68546068,"101,840.717753741768533026 STRK",alf,1733656851
0x07f0115d23de6589a3073d289d8f5d58dd3a53e922ae9bb66f29a23b22ebf40e,"101,730.138173301127187051 STRK",alf,1733656851
0x070d143303c44d4d0ae50d636976d29f23d9fab7a7f41ee6939c5d65f43a97eb,"101,043.611622108135153563 STRK",alf,1733656851
0x076685947d3477d334f1d01c9b4b67ae1dc1a5fb067a995aaa6e04f2505ade21,"100,877.385329056929087554 STRK",alf,1733656851
0x03aeb44c801b9bcf840e41db086ad448311d0d46fae9f6259d2fd79b8a800db7,"100,266.143419973484467778 STRK",alf,1733656851
0x06ceb18d6f64f0a28d50a23282d18220dde3715ffab25a188a4bc1dc8330e8a0,"100,152.841585570547956826 STRK",alf,1733656851
0x0156d7938352920e7081b18c632f486a6d1492fd42e25ac3d54d2a9df52aded9,"100,109.018911541960476954 STRK",alf,1733656851
0x039a241846b73a63711cc7645d2a2c895d4596e3d933cf3a6ed7a84908b22d7d,"100,099.018917372640890108 STRK",alf,1733656851
0x0749d0ef0981a9bd88640963c4163023907beac6c974747424451cdec129eab9,"100,086.212060373991130479 STRK",alf,1733656851
0x07f0af7e38f3d80385c848f6cf5787ab516259f83b719e8e505bf227ba6a12a4,"100,031.535368110946159026 STRK",alf,1733656851
0x04e407d22c07cf08234edf522c71aec2761631105c38a6184d4a83f74189c504,"100,000.245811822558955418 STRK",alf,1733656851
0x01ee3e52302142a468b8d72d10de05ecb5cce2ffb78f133f3856992391fafe92,"100,000 STRK",alf,1733656851
